log_parallel_4, MemBlock@CYX, input/Airbus-Spot6-50cm-St-Benoit-du-Lac-Quebec-2014-09-04.jpg, 5181, 4828, 3, 2681337 microseconds
log_parallel_4, MemBlock@CYX, input/Everest_kalapatthar_1k.jpg, 1152, 1012, 3, 173356 microseconds
log_parallel_4, MemBlock@CYX, input/Everest_kalapatthar_2k.jpg, 2304, 2025, 3, 522564 microseconds
log_parallel_4, MemBlock@CYX, input/Everest_kalapatthar.jpg, 2304, 3456, 3, 902673 microseconds
log_parallel_4, MemBlock@CYX, input/Foto-011.tif, 2784, 1891, 3, 633550 microseconds
log_parallel_4, MemBlock@CYX, input/GeoEye_GeoEye1_50cm_8bit_RGB_DRA_Mining_2009FEB14_8bits_sub_r_15_10k.jpg, 10846, 9105, 3, 11080041 microseconds
log_parallel_4, MemBlock@CYX, input/GeoEye_GeoEye1_50cm_8bit_RGB_DRA_Mining_2009FEB14_8bits_sub_r_15_5k.jpg, 5923, 4972, 3, 3330751 microseconds
log_parallel_4, MemBlock@CYX, input/GeoEye_GeoEye1_50cm_8bit_RGB_DRA_Mining_2009FEB14_8bits_sub_r_15_7k.jpg, 7846, 6586, 3, 5854646 microseconds
log_parallel_4, MemBlock@CYX, input/GeoEye_GeoEye1_50cm_8bit_RGB_DRA_Mining_2009FEB14_8bits_sub_r_15_8k.jpg, 8884, 7458, 3, 7667252 microseconds
log_parallel_4, MemBlock@CYX, input/GeoEye_GeoEye1_50cm_8bit_RGB_DRA_Mining_2009FEB14_8bits_sub_r_15_9k.jpg, 9846, 8265, 3, 9233963 microseconds
log_parallel_4, MemBlock@CYX, input/GeoEye_GeoEye1_50cm_8bit_RGB_DRA_Mining_2009FEB14_8bits_sub_r_15.jpg, 11846, 9945, 3, 13294447 microseconds
log_parallel_4, MemBlock@CYX, input/Mount-Nyiragongo-DRC.jpg, 5616, 3744, 3, 2036637 microseconds
log_parallel_4, MemBlock@CYX, input/potw1508a_4k.tif, 4329, 2568, 3, 1243309 microseconds
log_parallel_4, MemBlock@CYX, input/potw1508a_7k.tif, 6607, 2568, 3, 1877113 microseconds
log_parallel_4, MemBlock@CYX, input/potw1508a.tif, 9000, 2568, 3, 2555819 microseconds
log_parallel_4, MemBlock@CYX, input/santa-ana-vulkan.jpg, 12821, 5591, 3, 7845480 microseconds
log_parallel_4, MemBlock@CYX, input/skyscraper-clipart-superman-building-superhero-building-cartoon-png.png, 920, 361, 3, 57153 microseconds
log_parallel_4, MemBlock@CYX, input/STEVE_High-res_Ryan-Sault.jpg, 8616, 8432, 3, 6961285 microseconds
log_parallel_4, MemBlock@CYX, input/Water_of_Leith_by_Keanu_Kerr.jpg, 3840, 2160, 3, 959575 microseconds
log_parallel_4, MemBlock@CYX, input/Water_of_Leith_by_Keanu_Kerr.tmp.jpg, 12821, 5591, 3, 7820129 microseconds
log_parallel_6, MemBlock@CYX, input/166370483-56cb36da5f9b5879cc54103c_1k.jpg, 1000, 666, 3, 210872 microseconds
log_parallel_6, MemBlock@CYX, input/166370483-56cb36da5f9b5879cc54103c_2k.jpg, 2000, 1333, 3, 419813 microseconds
log_parallel_6, MemBlock@CYX, input/166370483-56cb36da5f9b5879cc54103c.jpg, 5760, 3840, 3, 2229945 microseconds
log_parallel_6, MemBlock@CYX, input/Airbus_Pleiades_50cm_8bit_RGB_Yogyakarta.jpg, 5494, 5839, 3, 3847353 microseconds
log_parallel_6, MemBlock@CYX, input/Airbus-Spot6-50cm-St-Benoit-du-Lac-Quebec-2014-09-04.jpg, 5181, 4828, 3, 2733090 microseconds
log_parallel_6, MemBlock@CYX, input/Everest_kalapatthar_1k.jpg, 1152, 1012, 3, 278360 microseconds
log_parallel_6, MemBlock@CYX, input/Everest_kalapatthar_2k.jpg, 2304, 2025, 3, 596857 microseconds
log_parallel_6, MemBlock@CYX, input/Everest_kalapatthar.jpg, 2304, 3456, 3, 909736 microseconds
log_parallel_6, MemBlock@CYX, input/Foto-011.tif, 2784, 1891, 3, 648440 microseconds
log_parallel_6, MemBlock@CYX, input/GeoEye_GeoEye1_50cm_8bit_RGB_DRA_Mining_2009FEB14_8bits_sub_r_15_10k.jpg, 10846, 9105, 3, 11055223 microseconds
log_parallel_6, MemBlock@CYX, input/GeoEye_GeoEye1_50cm_8bit_RGB_DRA_Mining_2009FEB14_8bits_sub_r_15_5k.jpg, 5923, 4972, 3, 3432155 microseconds
